"RegionName","City","HousingType","Time","Value","lon","lat"
10001,"New York","1 Bedroom",2014-07-01,3885,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-07-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-07-01,3475,-73.9991637,40.7536854
10001,"New York","Condominium",2014-07-01,3440,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-07-01,3535,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-08-01,3850,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-08-01,5325,-73.9991637,40.7536854
10001,"New York","All Homes",2014-08-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2014-08-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-08-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-09-01,3798,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-09-01,4995,-73.9991637,40.7536854
10001,"New York","All Homes",2014-09-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2014-09-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-09-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-10-01,3697.5,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-10-01,4995,-73.9991637,40.7536854
10001,"New York","All Homes",2014-10-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2014-10-01,3495,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-10-01,3850,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-11-01,3650,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-11-01,4825,-73.9991637,40.7536854
10001,"New York","All Homes",2014-11-01,3600,-73.9991637,40.7536854
10001,"New York","Condominium",2014-11-01,3497.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-11-01,3957.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-12-01,3700,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-12-01,5000,-73.9991637,40.7536854
10001,"New York","All Homes",2014-12-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2014-12-01,3487.5,-73.9991637,40.7536854
