"RegionName","City","HousingType","Time","Value","lon","lat"
10306,"New York","All Homes",2014-03-01,16.83,-74.1298684,40.5729336
10306,"New York","All Homes",2014-04-01,16.69,-74.1298684,40.5729336
10306,"New York","All Homes",2014-05-01,16.64,-74.1298684,40.5729336
10306,"New York","All Homes",2014-06-01,16.5,-74.1298684,40.5729336
10306,"New York","All Homes",2014-07-01,13.36,-74.1298684,40.5729336
10306,"New York","All Homes",2014-08-01,13.38,-74.1298684,40.5729336
10306,"New York","All Homes",2014-09-01,13.85,-74.1298684,40.5729336
10306,"New York","All Homes",2014-10-01,14.08,-74.1298684,40.5729336
10306,"New York","All Homes",2014-11-01,14.45,-74.1298684,40.5729336
10306,"New York","All Homes",2014-12-01,14.84,-74.1298684,40.5729336
10306,"New York","All Homes",2015-01-01,15.08,-74.1298684,40.5729336
10306,"New York","All Homes",2015-02-01,15.28,-74.1298684,40.5729336
10306,"New York","All Homes",2015-03-01,15.65,-74.1298684,40.5729336
10306,"New York","All Homes",2015-04-01,15.84,-74.1298684,40.5729336
10306,"New York","All Homes",2015-05-01,15.72,-74.1298684,40.5729336
10306,"New York","All Homes",2015-06-01,15.7,-74.1298684,40.5729336
10306,"New York","All Homes",2015-07-01,15.86,-74.1298684,40.5729336
10306,"New York","All Homes",2015-08-01,15.95,-74.1298684,40.5729336
10306,"New York","All Homes",2015-09-01,16.02,-74.1298684,40.5729336
10306,"New York","All Homes",2015-10-01,16.24,-74.1298684,40.5729336
10306,"New York","All Homes",2015-11-01,16.55,-74.1298684,40.5729336
10306,"New York","All Homes",2015-12-01,16.5,-74.1298684,40.5729336
10306,"New York","All Homes",2016-01-01,16.41,-74.1298684,40.5729336
10306,"New York","All Homes",2016-02-01,16.68,-74.1298684,40.5729336
10306,"New York","All Homes",2016-03-01,16.76,-74.1298684,40.5729336
10306,"New York","All Homes",2016-04-01,16.8,-74.1298684,40.5729336
10306,"New York","All Homes",2016-05-01,16.67,-74.1298684,40.5729336
10306,"New York","All Homes",2016-06-01,16.63,-74.1298684,40.5729336
10306,"New York","All Homes",2016-07-01,16.6,-74.1298684,40.5729336
10306,"New York","All Homes",2016-08-01,16.73,-74.1298684,40.5729336
10306,"New York","All Homes",2016-09-01,16.76,-74.1298684,40.5729336
10306,"New York","All Homes",2016-10-01,16.75,-74.1298684,40.5729336
10306,"New York","All Homes",2016-11-01,16.67,-74.1298684,40.5729336
10306,"New York","All Homes",2016-12-01,16.8,-74.1298684,40.5729336
10306,"New York","All Homes",2017-01-01,16.87,-74.1298684,40.5729336
10306,"New York","All Homes",2017-02-01,16.98,-74.1298684,40.5729336
10307,"New York","All Homes",2010-10-01,18.87,-74.2443436,40.5070853
10307,"New York","All Homes",2010-11-01,18.84,-74.2443436,40.5070853
10307,"New York","All Homes",2010-12-01,18.35,-74.2443436,40.5070853
10307,"New York","All Homes",2011-01-01,18.57,-74.2443436,40.5070853
10307,"New York","All Homes",2011-02-01,19.65,-74.2443436,40.5070853
10307,"New York","All Homes",2011-03-01,19.94,-74.2443436,40.5070853
10307,"New York","All Homes",2011-04-01,20.12,-74.2443436,40.5070853
10307,"New York","All Homes",2011-05-01,20.22,-74.2443436,40.5070853
10307,"New York","All Homes",2011-06-01,18.55,-74.2443436,40.5070853
10307,"New York","All Homes",2011-07-01,17.31,-74.2443436,40.5070853
10307,"New York","All Homes",2011-08-01,17.65,-74.2443436,40.5070853
10307,"New York","All Homes",2011-09-01,18.39,-74.2443436,40.5070853
10307,"New York","All Homes",2011-10-01,19.53,-74.2443436,40.5070853
10307,"New York","All Homes",2011-11-01,19.98,-74.2443436,40.5070853
10307,"New York","All Homes",2011-12-01,20.3,-74.2443436,40.5070853
10307,"New York","All Homes",2012-01-01,20.16,-74.2443436,40.5070853
10307,"New York","All Homes",2012-02-01,20.04,-74.2443436,40.5070853
10307,"New York","All Homes",2012-03-01,20.18,-74.2443436,40.5070853
10307,"New York","All Homes",2012-04-01,20.13,-74.2443436,40.5070853
10307,"New York","All Homes",2012-05-01,20.17,-74.2443436,40.5070853
10307,"New York","All Homes",2012-06-01,20.07,-74.2443436,40.5070853
10307,"New York","All Homes",2012-07-01,20.77,-74.2443436,40.5070853
10307,"New York","All Homes",2012-08-01,20.94,-74.2443436,40.5070853
10307,"New York","All Homes",2012-09-01,21.15,-74.2443436,40.5070853
10307,"New York","All Homes",2012-10-01,21.32,-74.2443436,40.5070853
10307,"New York","All Homes",2012-11-01,21.35,-74.2443436,40.5070853
10307,"New York","All Homes",2012-12-01,21.32,-74.2443436,40.5070853
10307,"New York","All Homes",2013-01-01,20.91,-74.2443436,40.5070853
10307,"New York","All Homes",2013-02-01,20.04,-74.2443436,40.5070853
10307,"New York","All Homes",2013-03-01,19.62,-74.2443436,40.5070853
10307,"New York","All Homes",2013-04-01,19.18,-74.2443436,40.5070853
10307,"New York","All Homes",2013-05-01,18.62,-74.2443436,40.5070853
10307,"New York","All Homes",2013-06-01,18.09,-74.2443436,40.5070853
10307,"New York","All Homes",2013-07-01,18.01,-74.2443436,40.5070853
10307,"New York","All Homes",2013-08-01,17.76,-74.2443436,40.5070853
10307,"New York","All Homes",2013-09-01,17.58,-74.2443436,40.5070853
10307,"New York","All Homes",2013-10-01,17.7,-74.2443436,40.5070853
10307,"New York","All Homes",2013-11-01,17.65,-74.2443436,40.5070853
10307,"New York","All Homes",2013-12-01,18.12,-74.2443436,40.5070853
10307,"New York","All Homes",2014-01-01,18.51,-74.2443436,40.5070853
10307,"New York","All Homes",2014-02-01,18.91,-74.2443436,40.5070853
10307,"New York","All Homes",2014-03-01,19.58,-74.2443436,40.5070853
10307,"New York","All Homes",2014-04-01,19.91,-74.2443436,40.5070853
10307,"New York","All Homes",2014-05-01,19.77,-74.2443436,40.5070853
10307,"New York","All Homes",2014-06-01,19.74,-74.2443436,40.5070853
10307,"New York","All Homes",2014-07-01,18.49,-74.2443436,40.5070853
10307,"New York","All Homes",2014-08-01,18.53,-74.2443436,40.5070853
10307,"New York","All Homes",2014-09-01,18.62,-74.2443436,40.5070853
10307,"New York","All Homes",2014-10-01,19.06,-74.2443436,40.5070853
10307,"New York","All Homes",2014-11-01,18.86,-74.2443436,40.5070853
10307,"New York","All Homes",2014-12-01,18.13,-74.2443436,40.5070853
10307,"New York","All Homes",2015-01-01,18.11,-74.2443436,40.5070853
10307,"New York","All Homes",2015-02-01,18,-74.2443436,40.5070853
10307,"New York","All Homes",2015-03-01,18.51,-74.2443436,40.5070853
10307,"New York","All Homes",2015-04-01,18.68,-74.2443436,40.5070853
10307,"New York","All Homes",2015-05-01,18.91,-74.2443436,40.5070853
10307,"New York","All Homes",2015-06-01,19.22,-74.2443436,40.5070853
10307,"New York","All Homes",2015-07-01,19.55,-74.2443436,40.5070853
10307,"New York","All Homes",2015-08-01,19.09,-74.2443436,40.5070853
10307,"New York","All Homes",2015-09-01,18.92,-74.2443436,40.5070853
10307,"New York","All Homes",2015-10-01,19,-74.2443436,40.5070853
10307,"New York","All Homes",2015-11-01,18.69,-74.2443436,40.5070853
10307,"New York","All Homes",2015-12-01,18.64,-74.2443436,40.5070853
10307,"New York","All Homes",2016-01-01,18.5,-74.2443436,40.5070853
10307,"New York","All Homes",2016-02-01,18.76,-74.2443436,40.5070853
10307,"New York","All Homes",2016-03-01,19.35,-74.2443436,40.5070853
10307,"New York","All Homes",2016-04-01,19.32,-74.2443436,40.5070853
10307,"New York","All Homes",2016-05-01,19.39,-74.2443436,40.5070853
10307,"New York","All Homes",2016-06-01,19.2,-74.2443436,40.5070853
10307,"New York","All Homes",2016-07-01,19.18,-74.2443436,40.5070853
10307,"New York","All Homes",2016-08-01,19.08,-74.2443436,40.5070853
10307,"New York","All Homes",2016-09-01,18.92,-74.2443436,40.5070853
10307,"New York","All Homes",2016-10-01,18.67,-74.2443436,40.5070853
10307,"New York","All Homes",2016-11-01,18.81,-74.2443436,40.5070853
10307,"New York","All Homes",2016-12-01,18.9,-74.2443436,40.5070853
10307,"New York","All Homes",2017-01-01,19,-74.2443436,40.5070853
10307,"New York","All Homes",2017-02-01,19.21,-74.2443436,40.5070853
10308,"New York","All Homes",2010-10-01,17.29,-74.1504204,40.5535039
10308,"New York","All Homes",2010-11-01,17.32,-74.1504204,40.5535039
10308,"New York","All Homes",2010-12-01,16.8,-74.1504204,40.5535039
10308,"New York","All Homes",2011-01-01,16.94,-74.1504204,40.5535039
10308,"New York","All Homes",2011-02-01,17.4,-74.1504204,40.5535039
10308,"New York","All Homes",2011-03-01,17.71,-74.1504204,40.5535039
10308,"New York","All Homes",2011-04-01,17.89,-74.1504204,40.5535039
10308,"New York","All Homes",2011-05-01,17.98,-74.1504204,40.5535039
10308,"New York","All Homes",2011-06-01,17.53,-74.1504204,40.5535039
10308,"New York","All Homes",2011-07-01,16.99,-74.1504204,40.5535039
10308,"New York","All Homes",2011-08-01,17.01,-74.1504204,40.5535039
10308,"New York","All Homes",2011-09-01,17.21,-74.1504204,40.5535039
10308,"New York","All Homes",2011-10-01,17.48,-74.1504204,40.5535039
10308,"New York","All Homes",2011-11-01,17.66,-74.1504204,40.5535039
10308,"New York","All Homes",2011-12-01,17.79,-74.1504204,40.5535039
10308,"New York","All Homes",2012-01-01,17.9,-74.1504204,40.5535039
10308,"New York","All Homes",2012-02-01,17.97,-74.1504204,40.5535039
10308,"New York","All Homes",2012-03-01,18.16,-74.1504204,40.5535039
10308,"New York","All Homes",2012-04-01,18.13,-74.1504204,40.5535039
10308,"New York","All Homes",2012-05-01,18.07,-74.1504204,40.5535039
10308,"New York","All Homes",2012-06-01,17.93,-74.1504204,40.5535039
10308,"New York","All Homes",2012-07-01,18.24,-74.1504204,40.5535039
10308,"New York","All Homes",2012-08-01,18.03,-74.1504204,40.5535039
10308,"New York","All Homes",2012-09-01,17.64,-74.1504204,40.5535039
10308,"New York","All Homes",2012-10-01,17.38,-74.1504204,40.5535039
10308,"New York","All Homes",2012-11-01,16.93,-74.1504204,40.5535039
10308,"New York","All Homes",2012-12-01,16.67,-74.1504204,40.5535039
10308,"New York","All Homes",2013-01-01,16.62,-74.1504204,40.5535039
10308,"New York","All Homes",2013-02-01,16.74,-74.1504204,40.5535039
10308,"New York","All Homes",2013-03-01,17.02,-74.1504204,40.5535039
10308,"New York","All Homes",2013-04-01,17.26,-74.1504204,40.5535039
10308,"New York","All Homes",2013-05-01,17.07,-74.1504204,40.5535039
10308,"New York","All Homes",2013-06-01,16.52,-74.1504204,40.5535039
10308,"New York","All Homes",2013-07-01,16.27,-74.1504204,40.5535039
10308,"New York","All Homes",2013-08-01,16.09,-74.1504204,40.5535039
10308,"New York","All Homes",2013-09-01,16.03,-74.1504204,40.5535039
10308,"New York","All Homes",2013-10-01,16.15,-74.1504204,40.5535039
10308,"New York","All Homes",2013-11-01,16.5,-74.1504204,40.5535039
10308,"New York","All Homes",2013-12-01,16.88,-74.1504204,40.5535039
10308,"New York","All Homes",2014-01-01,16.99,-74.1504204,40.5535039
10308,"New York","All Homes",2014-02-01,17.08,-74.1504204,40.5535039
10308,"New York","All Homes",2014-03-01,16.97,-74.1504204,40.5535039
10308,"New York","All Homes",2014-04-01,16.91,-74.1504204,40.5535039
10308,"New York","All Homes",2014-05-01,16.84,-74.1504204,40.5535039
10308,"New York","All Homes",2014-06-01,16.73,-74.1504204,40.5535039
10308,"New York","All Homes",2014-07-01,15.03,-74.1504204,40.5535039
10308,"New York","All Homes",2014-08-01,14.95,-74.1504204,40.5535039
10308,"New York","All Homes",2014-09-01,15.09,-74.1504204,40.5535039
10308,"New York","All Homes",2014-10-01,14.89,-74.1504204,40.5535039
10308,"New York","All Homes",2014-11-01,14.95,-74.1504204,40.5535039
10308,"New York","All Homes",2014-12-01,15.08,-74.1504204,40.5535039
10308,"New York","All Homes",2015-01-01,15.19,-74.1504204,40.5535039
10308,"New York","All Homes",2015-02-01,15.35,-74.1504204,40.5535039
10308,"New York","All Homes",2015-03-01,15.83,-74.1504204,40.5535039
10308,"New York","All Homes",2015-04-01,16.15,-74.1504204,40.5535039
10308,"New York","All Homes",2015-05-01,16.12,-74.1504204,40.5535039
10308,"New York","All Homes",2015-06-01,16.09,-74.1504204,40.5535039
10308,"New York","All Homes",2015-07-01,16.18,-74.1504204,40.5535039
10308,"New York","All Homes",2015-08-01,16.11,-74.1504204,40.5535039
10308,"New York","All Homes",2015-09-01,16.18,-74.1504204,40.5535039
10308,"New York","All Homes",2015-10-01,16.36,-74.1504204,40.5535039
10308,"New York","All Homes",2015-11-01,16.77,-74.1504204,40.5535039
10308,"New York","All Homes",2015-12-01,17,-74.1504204,40.5535039
10308,"New York","All Homes",2016-01-01,16.91,-74.1504204,40.5535039
10308,"New York","All Homes",2016-02-01,17.03,-74.1504204,40.5535039
10308,"New York","All Homes",2016-03-01,17.32,-74.1504204,40.5535039
10308,"New York","All Homes",2016-04-01,17.36,-74.1504204,40.5535039
10308,"New York","All Homes",2016-05-01,17.06,-74.1504204,40.5535039
10308,"New York","All Homes",2016-06-01,16.79,-74.1504204,40.5535039
10308,"New York","All Homes",2016-07-01,16.66,-74.1504204,40.5535039
10308,"New York","All Homes",2016-08-01,16.77,-74.1504204,40.5535039
10308,"New York","All Homes",2016-09-01,16.67,-74.1504204,40.5535039
10308,"New York","All Homes",2016-10-01,16.69,-74.1504204,40.5535039
10308,"New York","All Homes",2016-11-01,16.72,-74.1504204,40.5535039
10308,"New York","All Homes",2016-12-01,16.84,-74.1504204,40.5535039
10308,"New York","All Homes",2017-01-01,16.87,-74.1504204,40.5535039
10308,"New York","All Homes",2017-02-01,17.01,-74.1504204,40.5535039
10309,"New York","All Homes",2010-10-01,18.6,-74.223802,40.5265593
10309,"New York","All Homes",2010-11-01,18.56,-74.223802,40.5265593
10309,"New York","All Homes",2010-12-01,17.66,-74.223802,40.5265593
10309,"New York","All Homes",2011-01-01,17.77,-74.223802,40.5265593
10309,"New York","All Homes",2011-02-01,19.26,-74.223802,40.5265593
10309,"New York","All Homes",2011-03-01,19.51,-74.223802,40.5265593
10309,"New York","All Homes",2011-04-01,19.66,-74.223802,40.5265593
10309,"New York","All Homes",2011-05-01,19.69,-74.223802,40.5265593
10309,"New York","All Homes",2011-06-01,18.09,-74.223802,40.5265593
10309,"New York","All Homes",2011-07-01,17.06,-74.223802,40.5265593
10309,"New York","All Homes",2011-08-01,17.42,-74.223802,40.5265593
10309,"New York","All Homes",2011-09-01,18.25,-74.223802,40.5265593
10309,"New York","All Homes",2011-10-01,18.95,-74.223802,40.5265593
10309,"New York","All Homes",2011-11-01,19.2,-74.223802,40.5265593
10309,"New York","All Homes",2011-12-01,19.33,-74.223802,40.5265593
10309,"New York","All Homes",2012-01-01,19.34,-74.223802,40.5265593
10309,"New York","All Homes",2012-02-01,19.29,-74.223802,40.5265593
10309,"New York","All Homes",2012-03-01,19.6,-74.223802,40.5265593
10309,"New York","All Homes",2012-04-01,19.56,-74.223802,40.5265593
10309,"New York","All Homes",2012-05-01,19.49,-74.223802,40.5265593
10309,"New York","All Homes",2012-06-01,19.42,-74.223802,40.5265593
10309,"New York","All Homes",2012-07-01,19.84,-74.223802,40.5265593
10309,"New York","All Homes",2012-08-01,19.64,-74.223802,40.5265593
10309,"New York","All Homes",2012-09-01,20.01,-74.223802,40.5265593
10309,"New York","All Homes",2012-10-01,20.39,-74.223802,40.5265593
10309,"New York","All Homes",2012-11-01,20.5,-74.223802,40.5265593
10309,"New York","All Homes",2012-12-01,19.52,-74.223802,40.5265593
10309,"New York","All Homes",2013-01-01,19.29,-74.223802,40.5265593
10309,"New York","All Homes",2013-02-01,18.6,-74.223802,40.5265593
10309,"New York","All Homes",2013-03-01,18.42,-74.223802,40.5265593
10309,"New York","All Homes",2013-04-01,18.17,-74.223802,40.5265593
10309,"New York","All Homes",2013-05-01,17.61,-74.223802,40.5265593
10309,"New York","All Homes",2013-06-01,17.42,-74.223802,40.5265593
10309,"New York","All Homes",2013-07-01,17.5,-74.223802,40.5265593
10309,"New York","All Homes",2013-08-01,17.37,-74.223802,40.5265593
10309,"New York","All Homes",2013-09-01,17.04,-74.223802,40.5265593
10309,"New York","All Homes",2013-10-01,17.29,-74.223802,40.5265593
10309,"New York","All Homes",2013-11-01,17.61,-74.223802,40.5265593
10309,"New York","All Homes",2013-12-01,18.03,-74.223802,40.5265593
10309,"New York","All Homes",2014-01-01,18.49,-74.223802,40.5265593
10309,"New York","All Homes",2014-02-01,18.46,-74.223802,40.5265593
10309,"New York","All Homes",2014-03-01,18.62,-74.223802,40.5265593
10309,"New York","All Homes",2014-04-01,18.41,-74.223802,40.5265593
10309,"New York","All Homes",2014-05-01,18.18,-74.223802,40.5265593
10309,"New York","All Homes",2014-06-01,18.21,-74.223802,40.5265593
10309,"New York","All Homes",2014-07-01,17.16,-74.223802,40.5265593
10309,"New York","All Homes",2014-08-01,17.24,-74.223802,40.5265593
10309,"New York","All Homes",2014-09-01,17.31,-74.223802,40.5265593
10309,"New York","All Homes",2014-10-01,17.34,-74.223802,40.5265593
10309,"New York","All Homes",2014-11-01,17.2,-74.223802,40.5265593
10309,"New York","All Homes",2014-12-01,16.79,-74.223802,40.5265593
10309,"New York","All Homes",2015-01-01,16.72,-74.223802,40.5265593
10309,"New York","All Homes",2015-02-01,16.59,-74.223802,40.5265593
10309,"New York","All Homes",2015-03-01,17.11,-74.223802,40.5265593
10309,"New York","All Homes",2015-04-01,17.49,-74.223802,40.5265593
10309,"New York","All Homes",2015-05-01,17.76,-74.223802,40.5265593
10309,"New York","All Homes",2015-06-01,18.12,-74.223802,40.5265593
10309,"New York","All Homes",2015-07-01,18.57,-74.223802,40.5265593
10309,"New York","All Homes",2015-08-01,17.81,-74.223802,40.5265593
10309,"New York","All Homes",2015-09-01,17.65,-74.223802,40.5265593
10309,"New York","All Homes",2015-10-01,17.94,-74.223802,40.5265593
10309,"New York","All Homes",2015-11-01,17.9,-74.223802,40.5265593
10309,"New York","All Homes",2015-12-01,18.11,-74.223802,40.5265593
10309,"New York","All Homes",2016-01-01,18.13,-74.223802,40.5265593
10309,"New York","All Homes",2016-02-01,18.39,-74.223802,40.5265593
10309,"New York","All Homes",2016-03-01,18.94,-74.223802,40.5265593
10309,"New York","All Homes",2016-04-01,18.83,-74.223802,40.5265593
10309,"New York","All Homes",2016-05-01,18.22,-74.223802,40.5265593
10309,"New York","All Homes",2016-06-01,17.78,-74.223802,40.5265593
10309,"New York","All Homes",2016-07-01,17.6,-74.223802,40.5265593
10309,"New York","All Homes",2016-08-01,17.64,-74.223802,40.5265593
10309,"New York","All Homes",2016-09-01,17.7,-74.223802,40.5265593
10309,"New York","All Homes",2016-10-01,17.64,-74.223802,40.5265593
10309,"New York","All Homes",2016-11-01,17.86,-74.223802,40.5265593
10309,"New York","All Homes",2016-12-01,18.13,-74.223802,40.5265593
10309,"New York","All Homes",2017-01-01,18.34,-74.223802,40.5265593
10309,"New York","All Homes",2017-02-01,18.71,-74.223802,40.5265593
10310,"New York","All Homes",2010-10-01,16.82,-74.1181234,40.6307451
10310,"New York","All Homes",2010-11-01,16.67,-74.1181234,40.6307451
10310,"New York","All Homes",2010-12-01,16.45,-74.1181234,40.6307451
10310,"New York","All Homes",2011-01-01,16.53,-74.1181234,40.6307451
10310,"New York","All Homes",2011-02-01,16.97,-74.1181234,40.6307451
10310,"New York","All Homes",2011-03-01,17.12,-74.1181234,40.6307451
10310,"New York","All Homes",2011-04-01,16.99,-74.1181234,40.6307451
10310,"New York","All Homes",2011-05-01,16.92,-74.1181234,40.6307451
10310,"New York","All Homes",2011-06-01,16.89,-74.1181234,40.6307451
10310,"New York","All Homes",2011-07-01,16.54,-74.1181234,40.6307451
10310,"New York","All Homes",2011-08-01,16.46,-74.1181234,40.6307451
10310,"New York","All Homes",2011-09-01,16.55,-74.1181234,40.6307451
10310,"New York","All Homes",2011-10-01,16.82,-74.1181234,40.6307451
10310,"New York","All Homes",2011-11-01,16.86,-74.1181234,40.6307451
10310,"New York","All Homes",2011-12-01,17.02,-74.1181234,40.6307451
10310,"New York","All Homes",2012-01-01,17.03,-74.1181234,40.6307451
10310,"New York","All Homes",2012-02-01,17.02,-74.1181234,40.6307451
10310,"New York","All Homes",2012-03-01,17.01,-74.1181234,40.6307451
10310,"New York","All Homes",2012-04-01,16.94,-74.1181234,40.6307451
10310,"New York","All Homes",2012-05-01,16.93,-74.1181234,40.6307451
10310,"New York","All Homes",2012-06-01,16.89,-74.1181234,40.6307451
10310,"New York","All Homes",2012-07-01,17.19,-74.1181234,40.6307451
10310,"New York","All Homes",2012-08-01,16.95,-74.1181234,40.6307451
10310,"New York","All Homes",2012-09-01,16.77,-74.1181234,40.6307451
10310,"New York","All Homes",2012-10-01,16.65,-74.1181234,40.6307451
10310,"New York","All Homes",2012-11-01,16.48,-74.1181234,40.6307451
10310,"New York","All Homes",2012-12-01,16.05,-74.1181234,40.6307451
10310,"New York","All Homes",2013-01-01,15.84,-74.1181234,40.6307451
10310,"New York","All Homes",2013-02-01,15.62,-74.1181234,40.6307451
10310,"New York","All Homes",2013-03-01,15.74,-74.1181234,40.6307451
10310,"New York","All Homes",2013-04-01,15.72,-74.1181234,40.6307451
10310,"New York","All Homes",2013-05-01,15.63,-74.1181234,40.6307451
10310,"New York","All Homes",2013-06-01,15.36,-74.1181234,40.6307451
10310,"New York","All Homes",2013-07-01,14.84,-74.1181234,40.6307451
10310,"New York","All Homes",2013-08-01,14.75,-74.1181234,40.6307451
10310,"New York","All Homes",2013-09-01,14.77,-74.1181234,40.6307451
10310,"New York","All Homes",2013-10-01,15.55,-74.1181234,40.6307451
10310,"New York","All Homes",2013-11-01,16.23,-74.1181234,40.6307451
10310,"New York","All Homes",2013-12-01,16.47,-74.1181234,40.6307451
10310,"New York","All Homes",2014-01-01,16.61,-74.1181234,40.6307451
10310,"New York","All Homes",2014-02-01,16.87,-74.1181234,40.6307451
10310,"New York","All Homes",2014-03-01,16.92,-74.1181234,40.6307451
10310,"New York","All Homes",2014-04-01,16.92,-74.1181234,40.6307451
10310,"New York","All Homes",2014-05-01,17.05,-74.1181234,40.6307451
10310,"New York","All Homes",2014-06-01,17.01,-74.1181234,40.6307451
10310,"New York","All Homes",2014-07-01,15.82,-74.1181234,40.6307451
10310,"New York","All Homes",2014-08-01,15.51,-74.1181234,40.6307451
10310,"New York","All Homes",2014-09-01,15.4,-74.1181234,40.6307451
10310,"New York","All Homes",2014-10-01,15.23,-74.1181234,40.6307451
10310,"New York","All Homes",2014-11-01,15.19,-74.1181234,40.6307451
10310,"New York","All Homes",2014-12-01,15.46,-74.1181234,40.6307451
10310,"New York","All Homes",2015-01-01,15.65,-74.1181234,40.6307451
10310,"New York","All Homes",2015-02-01,15.76,-74.1181234,40.6307451
10310,"New York","All Homes",2015-03-01,15.93,-74.1181234,40.6307451
10310,"New York","All Homes",2015-04-01,16.11,-74.1181234,40.6307451
10310,"New York","All Homes",2015-05-01,15.81,-74.1181234,40.6307451
10310,"New York","All Homes",2015-06-01,15.91,-74.1181234,40.6307451
10310,"New York","All Homes",2015-07-01,15.63,-74.1181234,40.6307451
10310,"New York","All Homes",2015-08-01,15.65,-74.1181234,40.6307451
10310,"New York","All Homes",2015-09-01,15.64,-74.1181234,40.6307451
10310,"New York","All Homes",2015-10-01,15.59,-74.1181234,40.6307451
10310,"New York","All Homes",2015-11-01,15.84,-74.1181234,40.6307451
10310,"New York","All Homes",2015-12-01,16.06,-74.1181234,40.6307451
10310,"New York","All Homes",2016-01-01,15.96,-74.1181234,40.6307451
10310,"New York","All Homes",2016-02-01,16.41,-74.1181234,40.6307451
10310,"New York","All Homes",2016-03-01,16.4,-74.1181234,40.6307451
10310,"New York","All Homes",2016-04-01,16.48,-74.1181234,40.6307451
10310,"New York","All Homes",2016-05-01,16.2,-74.1181234,40.6307451
10310,"New York","All Homes",2016-06-01,16.11,-74.1181234,40.6307451
10310,"New York","All Homes",2016-07-01,15.84,-74.1181234,40.6307451
10310,"New York","All Homes",2016-08-01,15.82,-74.1181234,40.6307451
10310,"New York","All Homes",2016-09-01,15.69,-74.1181234,40.6307451
10310,"New York","All Homes",2016-10-01,15.79,-74.1181234,40.6307451
10310,"New York","All Homes",2016-11-01,15.89,-74.1181234,40.6307451
10310,"New York","All Homes",2016-12-01,16.11,-74.1181234,40.6307451
10310,"New York","All Homes",2017-01-01,16.18,-74.1181234,40.6307451
10310,"New York","All Homes",2017-02-01,16.56,-74.1181234,40.6307451
10312,"New York","All Homes",2010-10-01,17.58,-74.1827119,40.555548
10312,"New York","All Homes",2010-11-01,17.61,-74.1827119,40.555548
10312,"New York","All Homes",2010-12-01,17.01,-74.1827119,40.555548
10312,"New York","All Homes",2011-01-01,17.18,-74.1827119,40.555548
10312,"New York","All Homes",2011-02-01,18.05,-74.1827119,40.555548
10312,"New York","All Homes",2011-03-01,18.3,-74.1827119,40.555548
10312,"New York","All Homes",2011-04-01,18.49,-74.1827119,40.555548
10312,"New York","All Homes",2011-05-01,18.55,-74.1827119,40.555548
10312,"New York","All Homes",2011-06-01,17.95,-74.1827119,40.555548
10312,"New York","All Homes",2011-07-01,17.46,-74.1827119,40.555548
10312,"New York","All Homes",2011-08-01,17.6,-74.1827119,40.555548
10312,"New York","All Homes",2011-09-01,17.9,-74.1827119,40.555548
10312,"New York","All Homes",2011-10-01,18.16,-74.1827119,40.555548
10312,"New York","All Homes",2011-11-01,18.26,-74.1827119,40.555548
10312,"New York","All Homes",2011-12-01,18.29,-74.1827119,40.555548
10312,"New York","All Homes",2012-01-01,18.34,-74.1827119,40.555548
10312,"New York","All Homes",2012-02-01,18.35,-74.1827119,40.555548
10312,"New York","All Homes",2012-03-01,18.48,-74.1827119,40.555548
10312,"New York","All Homes",2012-04-01,18.47,-74.1827119,40.555548
10312,"New York","All Homes",2012-05-01,18.47,-74.1827119,40.555548
10312,"New York","All Homes",2012-06-01,18.42,-74.1827119,40.555548
10312,"New York","All Homes",2012-07-01,18.75,-74.1827119,40.555548
10312,"New York","All Homes",2012-08-01,18.52,-74.1827119,40.555548
10312,"New York","All Homes",2012-09-01,18.13,-74.1827119,40.555548
10312,"New York","All Homes",2012-10-01,18.22,-74.1827119,40.555548
10312,"New York","All Homes",2012-11-01,17.86,-74.1827119,40.555548
10312,"New York","All Homes",2012-12-01,17.39,-74.1827119,40.555548
10312,"New York","All Homes",2013-01-01,17.25,-74.1827119,40.555548
10312,"New York","All Homes",2013-02-01,17.01,-74.1827119,40.555548
10312,"New York","All Homes",2013-03-01,17.1,-74.1827119,40.555548
10312,"New York","All Homes",2013-04-01,17.15,-74.1827119,40.555548
10312,"New York","All Homes",2013-05-01,16.79,-74.1827119,40.555548
10312,"New York","All Homes",2013-06-01,16.34,-74.1827119,40.555548
10312,"New York","All Homes",2013-07-01,16.18,-74.1827119,40.555548
10312,"New York","All Homes",2013-08-01,16.05,-74.1827119,40.555548
10312,"New York","All Homes",2013-09-01,15.9,-74.1827119,40.555548
10312,"New York","All Homes",2013-10-01,16.15,-74.1827119,40.555548
10312,"New York","All Homes",2013-11-01,16.51,-74.1827119,40.555548
10312,"New York","All Homes",2013-12-01,16.88,-74.1827119,40.555548
10312,"New York","All Homes",2014-01-01,17.17,-74.1827119,40.555548
10312,"New York","All Homes",2014-02-01,17.25,-74.1827119,40.555548
10312,"New York","All Homes",2014-03-01,17.12,-74.1827119,40.555548
10312,"New York","All Homes",2014-04-01,17.06,-74.1827119,40.555548
10312,"New York","All Homes",2014-05-01,16.8,-74.1827119,40.555548
10312,"New York","All Homes",2014-06-01,16.66,-74.1827119,40.555548
10312,"New York","All Homes",2014-07-01,15.3,-74.1827119,40.555548
10312,"New York","All Homes",2014-08-01,15.38,-74.1827119,40.555548
