"RegionName","City","HousingType","Time","Value"
"Hollis","New York","All Homes",2016-10-01,293.382352941176
"Westchester","Los Angeles","All Homes",2016-10-01,633.110398402166
"Hyde Park","Los Angeles","All Homes",2016-10-01,339.780341921349
"Studio City","Los Angeles","All Homes",2016-10-01,549.673427294603
"Del Rey","Los Angeles","All Homes",2016-10-01,591.077362498073
"Fort Greene","New York","All Homes",2016-10-01,949.619771863118
"West Hills","Los Angeles","All Homes",2016-10-01,351.675217211419
"Venice","Los Angeles","All Homes",2016-10-01,999.454934437543
"Greenpoint","New York","All Homes",2016-10-01,1100.76889755252
"Sawtelle","Los Angeles","All Homes",2016-10-01,575.831305758313
"Middle Village","New York","All Homes",2016-10-01,458.333333333333
"Downtown","Los Angeles","All Homes",2016-10-01,732.945736434109
"Brentwood","Los Angeles","All Homes",2016-10-01,843.391671695836
"Capitol Hill","Seattle","All Homes",2016-10-01,537.037037037037
"Hollywood Hills","Los Angeles","All Homes",2016-10-01,828.227021597187
"Homecrest","New York","All Homes",2016-10-01,568.181818181818
"Bellerose","New York","All Homes",2016-10-01,388.01133222775
"Fort Hamilton","New York","All Homes",2016-10-01,517.039842873176
"Valley Glen","Los Angeles","All Homes",2016-10-01,385.734352256186
"Clinton","New York","All Homes",2016-10-01,1581.519553511
"Jefferson Park","Los Angeles","All Homes",2016-10-01,438.238453276047
"Bernal Heights","San Francisco","All Homes",2016-10-01,901.235007966305
"Financial District","New York","All Homes",2016-10-01,1713.4219913965
"Eagle Rock","Los Angeles","All Homes",2016-10-01,538.13855843247
"Brighton Beach","New York","All Homes",2016-10-01,566.95119369471
"Auburndale","New York","All Homes",2016-10-01,554.193548387097
"Flatiron District","New York","All Homes",2016-10-01,2100.13440860215
"Los Feliz","Los Angeles","All Homes",2016-10-01,716.167664670659
"Glassell Park","Los Angeles","All Homes",2016-10-01,499.567474048443
"Howard Beach","New York","All Homes",2016-10-01,290.946045824095
"College Point","New York","All Homes",2016-10-01,475.457875457875
"Marine Park","New York","All Homes",2016-10-01,485.5
"Pelham Bay","New York","All Homes",2016-10-01,239.766081871345
"Eltingville","New York","All Homes",2016-10-01,348.38850174216
"Douglaston-Little Neck","New York","All Homes",2016-10-01,538.662439613527
"Echo Park","Los Angeles","All Homes",2016-10-01,607.609791287849
"Clinton Hill","New York","All Homes",2016-10-01,957.142673257131
"Valley Village","Los Angeles","All Homes",2016-10-01,464.860287891617
"Great Kills","New York","All Homes",2016-10-01,311.770986932425
"Fresh Meadows","New York","All Homes",2016-10-01,549.979787479788
"Pico-Robertson","Los Angeles","All Homes",2016-10-01,598.987697306017
"West Village","New York","All Homes",2016-10-01,2670
"Pacific Palisades","Los Angeles","All Homes",2016-10-01,1167.78892400715
"Tujunga","Los Angeles","All Homes",2016-10-01,374.214770797963
"Harbor City","Los Angeles","All Homes",2016-10-01,326.086956521739
"Sunland","Los Angeles","All Homes",2016-10-01,380.566801619433
"Porter Ranch","Los Angeles","All Homes",2016-10-01,313.598793027888
"Brooklyn Heights","New York","All Homes",2016-10-01,1505.25087514586
"Columbus Circle","New York","All Homes",2016-10-01,1668.61370716511
"Sutton Place","New York","All Homes",2016-10-01,1474.07407407407
"Mission Hills","Los Angeles","All Homes",2016-10-01,317.295419357275
"West Brighton","New York","All Homes",2016-10-01,289.894551845343
"Heartland Village","New York","All Homes",2016-10-01,287.133891213389
"Gowanus","New York","All Homes",2016-10-01,1267.22588376273
"Pacific Heights","San Francisco","All Homes",2016-10-01,1157.77777777778
"Mount Washington","Los Angeles","All Homes",2016-10-01,569.298245614035
"South of Market","San Francisco","All Homes",2016-10-01,939.498432601881
"Turtle Bay","New York","All Homes",2016-10-01,1588.63636363636
"Midtown","New York","All Homes",2016-10-01,2274.81782748687
"Magnolia","Seattle","All Homes",2016-10-01,414.024390243902
"Greenwood","Seattle","All Homes",2016-10-01,401.785714285714
"Tribeca","New York","All Homes",2016-10-01,2350.4972862771
"Wallingford","Seattle","All Homes",2016-10-01,491.780821917808
"Spuyten Duyvil","New York","All Homes",2016-10-01,298.568292572383
"Carnegie Hill","New York","All Homes",2016-10-01,1688.35393623943
"Rockaway Park","New York","All Homes",2016-10-01,348.727598566308
"Tudor City","New York","All Homes",2016-10-01,1313.07929969104
"Battery Park","New York","All Homes",2016-10-01,1380.81322674419
"Playa Del Rey","Los Angeles","All Homes",2016-10-01,553.798546992416
"Beverly Glen","Los Angeles","All Homes",2016-10-01,972.249034749035
"Cheviot Hills","Los Angeles","All Homes",2016-10-01,849.663229744127
"Lakeview Terrace","Los Angeles","All Homes",2016-10-01,322.495526779385
"Arden Heights","New York","All Homes",2016-10-01,284.488356471115
"Emerson Hill","New York","All Homes",2016-10-01,317.521561507036
"Jamaica Estates","New York","All Homes",2016-10-01,586.579070858752
"Glen Oaks","New York","All Homes",2016-10-01,493.655475956361
"Riverdale","New York","All Homes",2016-10-01,312.312312312312
"Bay Terrace","New York","All Homes",2016-10-01,574.166666666667
"Beacon Hill","Seattle","All Homes",2016-10-01,305.755395683453
"Floral park","New York","All Homes",2016-10-01,485.416666666667
"Fremont","Seattle","All Homes",2016-10-01,474.679487179487
"North Riverdale","New York","All Homes",2016-10-01,277.016666666667
"Admiral","Seattle","All Homes",2016-10-01,376.818580192813
"Boerum Hill","New York","All Homes",2016-10-01,1288.44782282282
"South Beach","San Francisco","All Homes",2016-10-01,1189.97576723265
"West Los Angeles","Los Angeles","All Homes",2016-10-01,598.43511271073
"Rosebank","New York","All Homes",2016-10-01,320.658307210031
"Georgetown","New York","All Homes",2016-10-01,399.393939393939
"SoHo","New York","All Homes",2016-10-01,2130.17509727626
"Hunters Point","New York","All Homes",2016-10-01,1150.20297699594
"Red Hook","New York","All Homes",2016-10-01,986.562942008487
"Rossville","New York","All Homes",2016-10-01,278.744947735192
"Murray Hill","New York","All Homes",2016-10-01,1332.02033886965
"Tottenville","New York","All Homes",2016-10-01,298.966384180791
"Downtown","New York","All Homes",2016-10-01,1253.80290546601
"Richmond Town","New York","All Homes",2016-10-01,359.408216411565
"Clason Point","New York","All Homes",2016-10-01,238.659320477502
"Toluca Lake","Los Angeles","All Homes",2016-10-01,484.029518784258
"Belltown","Seattle","All Homes",2016-10-01,600.605384308525
"Broadview","Seattle","All Homes",2016-10-01,342.555994729908
"Springfield Gardens","New York","All Homes",2016-10-01,279.373882503193
"Ballard","Seattle","All Homes",2016-10-01,463.690476190476
"Bel Air","Los Angeles","All Homes",2016-10-01,994.00871459695
"Downtown","Seattle","All Homes",2016-10-01,852.528862012095
"High Point","Seattle","All Homes",2016-10-01,289.133802003736
"Alki","Seattle","All Homes",2016-10-01,433.791813764899
"Mill Basin","New York","All Homes",2016-10-01,475.396825396825
"Century City","Los Angeles","All Homes",2016-10-01,722.209773397229
"Gerritsen Beach","New York","All Homes",2016-10-01,325
"Todt Hill","New York","All Homes",2016-10-01,422
"City Island","New York","All Homes",2016-10-01,394.394394394394
"DUMBO","New York","All Homes",2016-10-01,1507.20968813796
"Lake Balboa","Los Angeles","All Homes",2016-10-01,380.673499267936
"Upper West Side","New York","Condominium",2016-10-01,1865.9217877095
"Sherman Oaks","Los Angeles","Condominium",2016-10-01,377.18023255814
"Upper East Side","New York","Condominium",2016-10-01,1600.49786324786
"East New York","New York","Condominium",2016-10-01,342.434597215225
"Washington Heights","New York","Condominium",2016-10-01,632.910216718266
"Van Nuys","Los Angeles","Condominium",2016-10-01,254.440795345018
"Astoria","New York","Condominium",2016-10-01,864.783464566929
"Hollywood","Los Angeles","Condominium",2016-10-01,556.031406138473
"Williamsburg","New York","Condominium",2016-10-01,1247.50499001996
"Bedford Stuyvesant","New York","Condominium",2016-10-01,821.111111111111
"Flatbush","New York","Condominium",2016-10-01,497.121785173979
"Crown Heights","New York","Condominium",2016-10-01,862.205926812564
"Harlem","New York","Condominium",2016-10-01,1038.34325396825
"Williamsbridge","New York","Condominium",2016-10-01,150
"East Harlem","New York","Condominium",2016-10-01,994.336327345309
"Bushwick","New York","Condominium",2016-10-01,761.832061068702
"North Hollywood","Los Angeles","Condominium",2016-10-01,370.178041543027
"Mid City","Los Angeles","Condominium",2016-10-01,470.854700854701
"Bensonhurst","New York","Condominium",2016-10-01,526.162902666684
"Koreatown","Los Angeles","Condominium",2016-10-01,490
"Westlake","Los Angeles","Condominium",2016-10-01,563.520442551483
"Lower East Side","New York","Condominium",2016-10-01,1832.06106870229
"Canarsie","New York","Condominium",2016-10-01,356.842105263158
"Flushing","New York","Condominium",2016-10-01,794.152046783626
"Sylmar","Los Angeles","Condominium",2016-10-01,248.659279232184
"San Pedro","Los Angeles","Condominium",2016-10-01,326.375711574953
"Forest Hills","New York","Condominium",2016-10-01,398.366666666667
"Reseda","Los Angeles","Condominium",2016-10-01,280.153178535574
"Panorama City","Los Angeles","Condominium",2016-10-01,230.591852421214
"North Hills","Los Angeles","Condominium",2016-10-01,234.222511385817
"Jackson Heights","New York","Condominium",2016-10-01,484.461452274637
"Park Slope","New York","Condominium",2016-10-01,1223.95833333333
"Mission","San Francisco","Condominium",2016-10-01,888.956494134319
"Westwood","Los Angeles","Condominium",2016-10-01,638.87861836736
"Gramercy","New York","Condominium",2016-10-01,1540.17789762837
"Bay Ridge","New York","Condominium",2016-10-01,483.958333333333
"Kensington","New York","Condominium",2016-10-01,523.75
"Bath Beach","New York","Condominium",2016-10-01,460.707070707071
"Chelsea","New York","Condominium",2016-10-01,2164.75095785441
"Woodland Hills","Los Angeles","Condominium",2016-10-01,410.818670576735
"Mid City West","Los Angeles","Condominium",2016-10-01,663.346613545817
"Encino","Los Angeles","Condominium",2016-10-01,317.92673421668
"Greenwich Village","New York","Condominium",2016-10-01,2311.91222570533
"Coney Island","New York","Condominium",2016-10-01,399.069264069264
"Rego Park","New York","Condominium",2016-10-01,399.2
"Mid Wilshire","Los Angeles","Condominium",2016-10-01,535.714285714286
"Parkchester","New York","Condominium",2016-10-01,195.320699708455
"Tarzana","Los Angeles","Condominium",2016-10-01,299.739357080799
"Chatsworth","Los Angeles","Condominium",2016-10-01,246.562032884903
"Morris Park","New York","Condominium",2016-10-01,150
"Studio City","Los Angeles","Condominium",2016-10-01,444.197364480383
"Whitestone","New York","Condominium",2016-10-01,299.906666666667
"Del Rey","Los Angeles","Condominium",2016-10-01,534.403669724771
"Fort Greene","New York","Condominium",2016-10-01,1020.40816326531
"Venice","Los Angeles","Condominium",2016-10-01,812.980311314931
"Greenpoint","New York","Condominium",2016-10-01,1129.3529925308
"Sawtelle","Los Angeles","Condominium",2016-10-01,562.648068845941
"Downtown","Los Angeles","Condominium",2016-10-01,734.584253127299
"Brentwood","Los Angeles","Condominium",2016-10-01,607.433792288279
"Capitol Hill","Seattle","Condominium",2016-10-01,542.521994134897
"Hollywood Hills","Los Angeles","Condominium",2016-10-01,438.829787234043
"Homecrest","New York","Condominium",2016-10-01,568.181818181818
"Fort Hamilton","New York","Condominium",2016-10-01,486.25
"Clinton","New York","Condominium",2016-10-01,1604.93827160494
"Financial District","New York","Condominium",2016-10-01,1713.4219913965
"Briarwood","New York","Condominium",2016-10-01,262.81990430622
"Brighton Beach","New York","Condominium",2016-10-01,573.427343836069
"Flatiron District","New York","Condominium",2016-10-01,2101.12515802781
"Clinton Hill","New York","Condominium",2016-10-01,960.470085470085
"West Village","New York","Condominium",2016-10-01,2629.26570336513
"Porter Ranch","Los Angeles","Condominium",2016-10-01,323.540489642185
"Brooklyn Heights","New York","Condominium",2016-10-01,1518.3080943995
"Columbus Circle","New York","Condominium",2016-10-01,1670.56074766355
"Sutton Place","New York","Condominium",2016-10-01,1460.19742640578
"Gowanus","New York","Condominium",2016-10-01,1281.80920699039
"South of Market","San Francisco","Condominium",2016-10-01,947.154471544715
"Turtle Bay","New York","Condominium",2016-10-01,1585.97929936306
"Midtown","New York","Condominium",2016-10-01,2268.68327402135
"Tribeca","New York","Condominium",2016-10-01,2351.89466626592
"Spuyten Duyvil","New York","Condominium",2016-10-01,294.058823529412
"Carnegie Hill","New York","Condominium",2016-10-01,1655.84415584416
"Tudor City","New York","Condominium",2016-10-01,1313.74259411471
"Battery Park","New York","Condominium",2016-10-01,1380.81322674419
"Playa Del Rey","Los Angeles","Condominium",2016-10-01,526.700804681785
"Glen Oaks","New York","Condominium",2016-10-01,468.75010914171
"Riverdale","New York","Condominium",2016-10-01,299.545454545455
"North Riverdale","New York","Condominium",2016-10-01,228
"Boerum Hill","New York","Condominium",2016-10-01,1323.54286176143
"South Beach","San Francisco","Condominium",2016-10-01,1190.72847682119
"SoHo","New York","Condominium",2016-10-01,2130.17509727626
"Hunters Point","New York","Condominium",2016-10-01,1151.7725238846
"Red Hook","New York","Condominium",2016-10-01,986.562942008487
"Murray Hill","New York","Condominium",2016-10-01,1343.10134310134
"Downtown","New York","Condominium",2016-10-01,1253.91849529781
"Belltown","Seattle","Condominium",2016-10-01,596.899224806202
"Downtown","Seattle","Condominium",2016-10-01,852.941176470588
"Century City","Los Angeles","Condominium",2016-10-01,658.773006134969
"Garment District","New York","Condominium",2016-10-01,2313.14432989691
"DUMBO","New York","Condominium",2016-10-01,1507.20968813796
"Playa Vista","Los Angeles","Condominium",2016-10-01,661.436916039872
"Upper West Side","New York","Single Family Residence",2016-10-01,1527.99896777999
"Sherman Oaks","Los Angeles","Single Family Residence",2016-10-01,583.570623860311
"South Los Angeles","Los Angeles","Single Family Residence",2016-10-01,301.822165975298
"Upper East Side","New York","Single Family Residence",2016-10-01,2668.49059121847
"East New York","New York","Single Family Residence",2016-10-01,351.851851851852
"Southeast Los Angeles","Los Angeles","Single Family Residence",2016-10-01,272.292993630573
"Van Nuys","Los Angeles","Single Family Residence",2016-10-01,351.465300904657
"Hollywood","Los Angeles","Single Family Residence",2016-10-01,712.966848510281
"Bedford Stuyvesant","New York","Single Family Residence",2016-10-01,549.666666666667
"Flatbush","New York","Single Family Residence",2016-10-01,616.742074702405
"Crown Heights","New York","Single Family Residence",2016-10-01,535.357142857143
"Jamaica","New York","Single Family Residence",2016-10-01,364.667747163695
"Williamsbridge","New York","Single Family Residence",2016-10-01,243.14765694076
"Bushwick","New York","Single Family Residence",2016-10-01,458.053064275037
"East Flatbush","New York","Single Family Residence",2016-10-01,327.349575329613
"North Hollywood","Los Angeles","Single Family Residence",2016-10-01,470.916745588539
"Mid City","Los Angeles","Single Family Residence",2016-10-01,521.606696149379
"Bensonhurst","New York","Single Family Residence",2016-10-01,632.486367327996
"Canarsie","New York","Single Family Residence",2016-10-01,369.243421052632
"Sun Valley","Los Angeles","Single Family Residence",2016-10-01,360.855054036872
"South Ozone Park","New York","Single Family Residence",2016-10-01,366.76875957121
"Boyle Heights","Los Angeles","Single Family Residence",2016-10-01,365.858800942432
"Murray Hill","New York","Single Family Residence",2016-10-01,576.923076923077
"Sylmar","Los Angeles","Single Family Residence",2016-10-01,306.875349357183
"Sheepshead Bay","New York","Single Family Residence",2016-10-01,490.825688073394
"Northridge","Los Angeles","Single Family Residence",2016-10-01,319.644521617277
"San Pedro","Los Angeles","Single Family Residence",2016-10-01,432.446457990115
"Forest Hills","New York","Single Family Residence",2016-10-01,627.702702702703
"Pacoima","Los Angeles","Single Family Residence",2016-10-01,325.487192660242
"East Elmhurst","New York","Single Family Residence",2016-10-01,423.030303030303
"Reseda","Los Angeles","Single Family Residence",2016-10-01,358.244655453206
"Panorama City","Los Angeles","Single Family Residence",2016-10-01,324.656917885264
"North Hills","Los Angeles","Single Family Residence",2016-10-01,314.794356932796
"Wilmington","Los Angeles","Single Family Residence",2016-10-01,284.763313609467
"Midwood","New York","Single Family Residence",2016-10-01,584.574468085106
"Flatlands","New York","Single Family Residence",2016-10-01,378.030303030303
"Ozone Park","New York","Single Family Residence",2016-10-01,341.595662277304
"Queens Village","New York","Single Family Residence",2016-10-01,346.89349112426
"Westwood","Los Angeles","Single Family Residence",2016-10-01,917.447197640118
"Richmond Hill","New York","Single Family Residence",2016-10-01,384.422955228603
"Bay Ridge","New York","Single Family Residence",2016-10-01,712.985436893204
"Bayside","New York","Single Family Residence",2016-10-01,572.564604115635
"Granada Hills","Los Angeles","Single Family Residence",2016-10-01,339.285714285714
"Winnetka","Los Angeles","Single Family Residence",2016-10-01,338.318284424379
"Woodland Hills","Los Angeles","Single Family Residence",2016-10-01,377.66761095373
"Highland Park","Los Angeles","Single Family Residence",2016-10-01,591.786550405225
"Mid City West","Los Angeles","Single Family Residence",2016-10-01,927.962085308057
"Encino","Los Angeles","Single Family Residence",2016-10-01,516.938775510204
"El Sereno","Los Angeles","Single Family Residence",2016-10-01,407.065217391304
"Mid Wilshire","Los Angeles","Single Family Residence",2016-10-01,869.432440768936
"Mar Vista","Los Angeles","Single Family Residence",2016-10-01,872.634643377001
"Woodhaven","New York","Single Family Residence",2016-10-01,383.70253164557
"Harbor Gateway","Los Angeles","Single Family Residence",2016-10-01,337.252234745433
"Watts","Los Angeles","Single Family Residence",2016-10-01,271.639042357274
"Tarzana","Los Angeles","Single Family Residence",2016-10-01,421.720453687983
"Chatsworth","Los Angeles","Single Family Residence",2016-10-01,309.524222453463
"Dyker Heights","New York","Single Family Residence",2016-10-01,662.714225589226
"Arleta","Los Angeles","Single Family Residence",2016-10-01,338.744588744589
"Silver Lake","Los Angeles","Single Family Residence",2016-10-01,649.579188982402
"Throggs Neck","New York","Single Family Residence",2016-10-01,294.845360824742
"Hollis","New York","Single Family Residence",2016-10-01,293.382352941176
"Westchester","Los Angeles","Single Family Residence",2016-10-01,673.489765351972
"Hyde Park","Los Angeles","Single Family Residence",2016-10-01,341.841385597083
"Studio City","Los Angeles","Single Family Residence",2016-10-01,658.666666666667
"Whitestone","New York","Single Family Residence",2016-10-01,604.545454545455
"Del Rey","Los Angeles","Single Family Residence",2016-10-01,796.195652173913
"West Hills","Los Angeles","Single Family Residence",2016-10-01,350.159404888417
"Venice","Los Angeles","Single Family Residence",2016-10-01,1310.69308049977
"Middle Village","New York","Single Family Residence",2016-10-01,514.819587628866
"Brentwood","Los Angeles","Single Family Residence",2016-10-01,1103.515625
"Hollywood Hills","Los Angeles","Single Family Residence",2016-10-01,859.567896389325
"Bellerose","New York","Single Family Residence",2016-10-01,394.220344387755
"Fort Hamilton","New York","Single Family Residence",2016-10-01,551.724137931035
"Valley Glen","Los Angeles","Single Family Residence",2016-10-01,409.87012987013
"Jefferson Park","Los Angeles","Single Family Residence",2016-10-01,438.238453276047
"Eagle Rock","Los Angeles","Single Family Residence",2016-10-01,540.554068860248
"Auburndale","New York","Single Family Residence",2016-10-01,551.541218637993
"Los Feliz","Los Angeles","Single Family Residence",2016-10-01,752.645223129951
"Glassell Park","Los Angeles","Single Family Residence",2016-10-01,500
"Howard Beach","New York","Single Family Residence",2016-10-01,326.715393535475
"Marine Park","New York","Single Family Residence",2016-10-01,505.091254868161
"Eltingville","New York","Single Family Residence",2016-10-01,349.126984126984
"Douglaston-Little Neck","New York","Single Family Residence",2016-10-01,578.632797908106
"Valley Village","Los Angeles","Single Family Residence",2016-10-01,480.162601626016
"Great Kills","New York","Single Family Residence",2016-10-01,327.380952380952
"Fresh Meadows","New York","Single Family Residence",2016-10-01,565.625
"Pacific Palisades","Los Angeles","Single Family Residence",2016-10-01,1237.94845881758
"Tujunga","Los Angeles","Single Family Residence",2016-10-01,404.535720137448
"Sunland","Los Angeles","Single Family Residence",2016-10-01,408.594815825375
"Porter Ranch","Los Angeles","Single Family Residence",2016-10-01,300.677335919819
"Mission Hills","Los Angeles","Single Family Residence",2016-10-01,318.123393316195
"West Brighton","New York","Single Family Residence",2016-10-01,294.177348386439
"Mount Washington","Los Angeles","Single Family Residence",2016-10-01,569.298245614035
"Magnolia","Seattle","Single Family Residence",2016-10-01,444.13407821229
"Beverly Glen","Los Angeles","Single Family Residence",2016-10-01,996.685393362378
"Cheviot Hills","Los Angeles","Single Family Residence",2016-10-01,899.814471243043
"Lakeview Terrace","Los Angeles","Single Family Residence",2016-10-01,327.388066151466
"Arden Heights","New York","Single Family Residence",2016-10-01,286.833855799373
"Emerson Hill","New York","Single Family Residence",2016-10-01,329.1446097498
"Jamaica Estates","New York","Single Family Residence",2016-10-01,616.607487011899
"Beacon Hill","Seattle","Single Family Residence",2016-10-01,304.339130434783
"Floral park","New York","Single Family Residence",2016-10-01,492.134280520475
"North Riverdale","New York","Single Family Residence",2016-10-01,449.07490569427
"Tottenville","New York","Single Family Residence",2016-10-01,298.966384180791
"Richmond Town","New York","Single Family Residence",2016-10-01,361.394557823129
"Springfield Gardens","New York","Single Family Residence",2016-10-01,277.777777777778
"Bel Air","Los Angeles","Single Family Residence",2016-10-01,1047.79411764706
"High Point","Seattle","Single Family Residence",2016-10-01,293.888888888889
"Mill Basin","New York","Single Family Residence",2016-10-01,487.263763352506
"Todt Hill","New York","Single Family Residence",2016-10-01,427.34328358209
"Lake Balboa","Los Angeles","Single Family Residence",2016-10-01,385.416666666667
"Upper West Side","New York","1 Bedroom",2016-11-01,1677.6007497657
"Upper East Side","New York","1 Bedroom",2016-11-01,1232.59493670886
"Hollywood","Los Angeles","1 Bedroom",2016-11-01,582.329317269076
"Williamsburg","New York","1 Bedroom",2016-11-01,1228.93258426966
"Bedford Stuyvesant","New York","1 Bedroom",2016-11-01,789.934937461439
"Harlem","New York","1 Bedroom",2016-11-01,1024.30044182621
"Lower East Side","New York","1 Bedroom",2016-11-01,1764.70588235294
"Forest Hills","New York","1 Bedroom",2016-11-01,373.75
"Gramercy","New York","1 Bedroom",2016-11-01,1496.89542859172
"Rego Park","New York","1 Bedroom",2016-11-01,333.333333333333
"Downtown","Los Angeles","1 Bedroom",2016-11-01,731.663685152057
"Clinton","New York","1 Bedroom",2016-11-01,1514.03249630724
"Financial District","New York","1 Bedroom",2016-11-01,1855.78498078498
"Flatiron District","New York","1 Bedroom",2016-11-01,2034.58657144858
"Columbus Circle","New York","1 Bedroom",2016-11-01,1629.42271880819
"Sutton Place","New York","1 Bedroom",2016-11-01,900.871647183123
"Turtle Bay","New York","1 Bedroom",2016-11-01,1576.69590969604
"Midtown","New York","1 Bedroom",2016-11-01,2202.38095238095
"Spuyten Duyvil","New York","1 Bedroom",2016-11-01,244.695238095238
"North Riverdale","New York","1 Bedroom",2016-11-01,187.777777777778
"Hunters Point","New York","1 Bedroom",2016-11-01,1123.37662337662
"Red Hook","New York","1 Bedroom",2016-11-01,975
"Downtown","New York","1 Bedroom",2016-11-01,1219.03520208605
"Upper West Side","New York","2 Bedroom",2016-11-01,1896.98492462312
"Sherman Oaks","Los Angeles","2 Bedroom",2016-11-01,433.13708999159
"South Los Angeles","Los Angeles","2 Bedroom",2016-11-01,313.028854515566
"Upper East Side","New York","2 Bedroom",2016-11-01,1622.41887905605
"Southeast Los Angeles","Los Angeles","2 Bedroom",2016-11-01,294.117647058824
"Van Nuys","Los Angeles","2 Bedroom",2016-11-01,281.165799142682
"Astoria","New York","2 Bedroom",2016-11-01,859.649122807018
"Hollywood","Los Angeles","2 Bedroom",2016-11-01,545.643167446619
"Williamsburg","New York","2 Bedroom",2016-11-01,1251.15848007414
"Bedford Stuyvesant","New York","2 Bedroom",2016-11-01,874.53770661157
"Harlem","New York","2 Bedroom",2016-11-01,1062.89978678038
"North Hollywood","Los Angeles","2 Bedroom",2016-11-01,418.279569892473
"Mid City","Los Angeles","2 Bedroom",2016-11-01,524.193293539326
"Koreatown","Los Angeles","2 Bedroom",2016-11-01,484.786856127886
"Lower East Side","New York","2 Bedroom",2016-11-01,1997.05882352941
"Sylmar","Los Angeles","2 Bedroom",2016-11-01,278.372591006424
"San Pedro","Los Angeles","2 Bedroom",2016-11-01,342.441860465116
"Forest Hills","New York","2 Bedroom",2016-11-01,407.032967032967
"Park Slope","New York","2 Bedroom",2016-11-01,1252.15889464594
"Westwood","Los Angeles","2 Bedroom",2016-11-01,651.309711833597
"Chelsea","New York","2 Bedroom",2016-11-01,2299.88052568698
"Woodland Hills","Los Angeles","2 Bedroom",2016-11-01,411.012782694199
"Highland Park","Los Angeles","2 Bedroom",2016-11-01,626.221498371336
"Mid City West","Los Angeles","2 Bedroom",2016-11-01,879.787589939484
"Encino","Los Angeles","2 Bedroom",2016-11-01,331.118493909192
"El Sereno","Los Angeles","2 Bedroom",2016-11-01,366.746570315371
"Mid Wilshire","Los Angeles","2 Bedroom",2016-11-01,598.901098901099
"Tarzana","Los Angeles","2 Bedroom",2016-11-01,309.050145257042
"Silver Lake","Los Angeles","2 Bedroom",2016-11-01,631.76970885006
"Hyde Park","Los Angeles","2 Bedroom",2016-11-01,356.250159899711
"Studio City","Los Angeles","2 Bedroom",2016-11-01,525.670280832152
"Del Rey","Los Angeles","2 Bedroom",2016-11-01,548.763736263736
"Venice","Los Angeles","2 Bedroom",2016-11-01,1131.48283418554
"Brentwood","Los Angeles","2 Bedroom",2016-11-01,629.00053109736
"Hollywood Hills","Los Angeles","2 Bedroom",2016-11-01,883.047844063792
"Clinton","New York","2 Bedroom",2016-11-01,1733.62660630841
"Financial District","New York","2 Bedroom",2016-11-01,1866.6196189132
"Brighton Beach","New York","2 Bedroom",2016-11-01,560.975609756098
"Flatiron District","New York","2 Bedroom",2016-11-01,2271.65541612958
"Columbus Circle","New York","2 Bedroom",2016-11-01,1767.6120768527
"Turtle Bay","New York","2 Bedroom",2016-11-01,1809.69402985075
"Midtown","New York","2 Bedroom",2016-11-01,2280.95238095238
"Tribeca","New York","2 Bedroom",2016-11-01,2171.89912506433
"Spuyten Duyvil","New York","2 Bedroom",2016-11-01,307.589743589744
"Riverdale","New York","2 Bedroom",2016-11-01,290
"South Beach","San Francisco","2 Bedroom",2016-11-01,1171.64586548423
"SoHo","New York","2 Bedroom",2016-11-01,2173.42002893111
"Hunters Point","New York","2 Bedroom",2016-11-01,1169.30572472594
"Downtown","New York","2 Bedroom",2016-11-01,1246.47224835372
"DUMBO","New York","2 Bedroom",2016-11-01,1487.36782184094
"Upper West Side","New York","3 Bedroom",2016-11-01,2041.72876304024
"Sherman Oaks","Los Angeles","3 Bedroom",2016-11-01,529.333636032533
"South Los Angeles","Los Angeles","3 Bedroom",2016-11-01,285.986733001658
"Upper East Side","New York","3 Bedroom",2016-11-01,1941.66666666667
"Southeast Los Angeles","Los Angeles","3 Bedroom",2016-11-01,268.339908637874
"Van Nuys","Los Angeles","3 Bedroom",2016-11-01,346.233766233766
"Hollywood","Los Angeles","3 Bedroom",2016-11-01,580
"Williamsburg","New York","3 Bedroom",2016-11-01,1347.19222462203
"North Hollywood","Los Angeles","3 Bedroom",2016-11-01,373.317767715327
"Mid City","Los Angeles","3 Bedroom",2016-11-01,510.195559610706
"Sun Valley","Los Angeles","3 Bedroom",2016-11-01,365.386310904872
"Sylmar","Los Angeles","3 Bedroom",2016-11-01,266
"Sheepshead Bay","New York","3 Bedroom",2016-11-01,550.271461626056
"Northridge","Los Angeles","3 Bedroom",2016-11-01,316.435643564356
"San Pedro","Los Angeles","3 Bedroom",2016-11-01,372.188847812693
"Reseda","Los Angeles","3 Bedroom",2016-11-01,342.555335968379
"Panorama City","Los Angeles","3 Bedroom",2016-11-01,274.999184114938
"North Hills","Los Angeles","3 Bedroom",2016-11-01,314.794356932796
"Westwood","Los Angeles","3 Bedroom",2016-11-01,799.002196960973
"Granada Hills","Los Angeles","3 Bedroom",2016-11-01,373.171100094177
"Winnetka","Los Angeles","3 Bedroom",2016-11-01,346.320164250341
"Chelsea","New York","3 Bedroom",2016-11-01,2560.81946222791
"Woodland Hills","Los Angeles","3 Bedroom",2016-11-01,372.340425531915
"Mid City West","Los Angeles","3 Bedroom",2016-11-01,924.588971119887
"Encino","Los Angeles","3 Bedroom",2016-11-01,519.4571524472
"Mar Vista","Los Angeles","3 Bedroom",2016-11-01,927.357032457496
